id,user_id,work_date,check_in_time,check_out_time,work_hours,status,created_at
5174,14,2026-05-01,2026-05-01 09:04:00,2026-05-01 16:37:00,7.55,normal,2026-05-01 20:00:00
5175,15,2026-05-01,2026-05-01 09:05:00,2026-05-01 16:40:00,7.58,normal,2026-05-01 20:00:00
5176,16,2026-05-01,2026-05-01 09:38:00,2026-05-01 17:22:00,7.73,normal,2026-05-01 20:00:00
5177,17,2026-05-01,2026-05-01 09:09:00,2026-05-01 16:25:00,7.27,normal,2026-05-01 20:00:00
5178,18,2026-05-01,2026-05-01 09:21:00,2026-05-01 17:35:00,8.23,normal,2026-05-01 20:00:00
5179,19,2026-05-01,2026-05-01 09:34:00,2026-05-01 18:00:00,8.43,normal,2026-05-01 20:00:00
5180,20,2026-05-01,2026-05-01 09:01:00,2026-05-01 17:48:00,8.78,normal,2026-05-01 20:00:00
5181,21,2026-05-01,2026-05-01 09:12:00,2026-05-01 17:56:00,8.73,normal,2026-05-01 20:00:00
5182,22,2026-05-01,2026-05-01 09:18:00,2026-05-01 17:20:00,8.03,normal,2026-05-01 20:00:00
5183,23,2026-05-01,2026-05-01 09:16:00,2026-05-01 16:33:00,7.28,normal,2026-05-01 20:00:00
5184,24,2026-05-01,2026-05-01 09:01:00,2026-05-01 17:46:00,8.75,normal,2026-05-01 20:00:00
5185,25,2026-05-01,2026-05-01 09:27:00,2026-05-01 20:53:00,11.43,overtime,2026-05-01 20:00:00
5186,26,2026-05-01,2026-05-01 09:23:00,2026-05-01 17:50:00,8.45,normal,2026-05-01 20:00:00
5187,27,2026-05-01,2026-05-01 09:11:00,2026-05-01 17:18:00,8.11,normal,2026-05-01 20:00:00
5188,28,2026-05-01,2026-05-01 09:30:00,2026-05-01 17:41:00,8.18,normal,2026-05-01 20:00:00
5189,29,2026-05-01,2026-05-01 09:09:00,2026-05-01 16:32:00,7.38,normal,2026-05-01 20:00:00
5190,30,2026-05-01,2026-05-01 09:30:00,2026-05-01 18:01:00,8.52,normal,2026-05-01 20:00:00
5191,31,2026-05-01,2026-05-01 09:28:00,2026-05-01 16:56:00,7.47,normal,2026-05-01 20:00:00
5192,32,2026-05-01,2026-05-01 09:35:00,2026-05-01 16:41:00,7.1,normal,2026-05-01 20:00:00
5193,33,2026-05-01,2026-05-01 09:27:00,2026-05-01 17:00:00,7.55,normal,2026-05-01 20:00:00
5194,34,2026-05-01,,,0,absent,2026-05-01 20:00:00
5195,35,2026-05-01,2026-05-01 09:02:00,2026-05-01 17:14:00,8.2,normal,2026-05-01 20:00:00
5196,36,2026-05-01,2026-05-01 09:36:00,2026-05-01 17:22:00,7.76,normal,2026-05-01 20:00:00
5197,37,2026-05-01,2026-05-01 09:43:00,2026-05-01 17:17:00,7.57,normal,2026-05-01 20:00:00
5198,38,2026-05-01,2026-05-01 09:09:00,2026-05-01 17:53:00,8.74,normal,2026-05-01 20:00:00
5199,39,2026-05-01,2026-05-01 09:18:00,2026-05-01 18:13:00,8.92,normal,2026-05-01 20:00:00
5200,40,2026-05-01,2026-05-01 09:04:00,2026-05-01 17:27:00,8.39,normal,2026-05-01 20:00:00
5201,41,2026-05-01,2026-05-01 09:27:00,2026-05-01 17:59:00,8.54,normal,2026-05-01 20:00:00
5202,42,2026-05-01,2026-05-01 09:24:00,2026-05-01 16:59:00,7.59,normal,2026-05-01 20:00:00
5203,43,2026-05-01,2026-05-01 09:22:00,2026-05-01 16:30:00,7.14,late,2026-05-01 20:00:00
5204,44,2026-05-01,2026-05-01 09:10:00,2026-05-01 16:51:00,7.69,normal,2026-05-01 20:00:00
5205,45,2026-05-01,2026-05-01 09:03:00,2026-05-01 16:59:00,7.93,normal,2026-05-01 20:00:00
5206,46,2026-05-01,2026-05-01 09:36:00,2026-05-01 18:18:00,8.71,normal,2026-05-01 20:00:00
5207,47,2026-05-01,2026-05-01 09:07:00,2026-05-01 16:56:00,7.82,normal,2026-05-01 20:00:00
5208,48,2026-05-01,2026-05-01 09:01:00,2026-05-01 20:13:00,11.19,overtime,2026-05-01 20:00:00
5209,49,2026-05-01,2026-05-01 09:26:00,2026-05-01 17:53:00,8.45,normal,2026-05-01 20:00:00
5210,50,2026-05-01,2026-05-01 09:39:00,2026-05-01 19:45:00,10.09,overtime,2026-05-01 20:00:00
5211,51,2026-05-01,2026-05-01 09:43:00,2026-05-01 17:35:00,7.86,normal,2026-05-01 20:00:00
5212,52,2026-05-01,2026-05-01 09:19:00,2026-05-01 16:52:00,7.55,normal,2026-05-01 20:00:00
5213,53,2026-05-01,2026-05-01 09:19:00,2026-05-01 17:27:00,8.13,normal,2026-05-01 20:00:00
5214,54,2026-05-01,2026-05-01 09:02:00,2026-05-01 17:17:00,8.25,normal,2026-05-01 20:00:00
5215,55,2026-05-01,2026-05-01 09:03:00,2026-05-01 16:08:00,7.09,normal,2026-05-01 20:00:00
5216,56,2026-05-01,2026-05-01 09:22:00,2026-05-01 16:45:00,7.38,normal,2026-05-01 20:00:00
5217,57,2026-05-01,2026-05-01 09:39:00,2026-05-01 16:44:00,7.09,normal,2026-05-01 20:00:00
5218,58,2026-05-01,2026-05-01 09:21:00,2026-05-01 17:46:00,8.41,normal,2026-05-01 20:00:00
5219,59,2026-05-01,2026-05-01 09:37:00,2026-05-01 18:23:00,8.77,normal,2026-05-01 20:00:00
5220,60,2026-05-01,2026-05-01 09:03:00,2026-05-01 17:17:00,8.23,normal,2026-05-01 20:00:00
5221,1,2026-05-04,2026-05-04 09:08:00,2026-05-04 15:30:00,6.36,late,2026-05-04 20:00:00
5222,2,2026-05-04,2026-05-04 09:34:00,2026-05-04 18:21:00,8.78,normal,2026-05-04 20:00:00
5223,3,2026-05-04,2026-05-04 09:15:00,2026-05-04 17:51:00,8.59,normal,2026-05-04 20:00:00
5224,4,2026-05-04,2026-05-04 09:34:00,2026-05-04 17:45:00,8.19,normal,2026-05-04 20:00:00
5225,5,2026-05-04,2026-05-04 09:10:00,2026-05-04 17:14:00,8.07,normal,2026-05-04 20:00:00
5226,6,2026-05-04,2026-05-04 09:11:00,2026-05-04 16:17:00,7.09,normal,2026-05-04 20:00:00
5227,7,2026-05-04,2026-05-04 09:05:00,2026-05-04 17:11:00,8.1,normal,2026-05-04 20:00:00
5228,8,2026-05-04,2026-05-04 09:12:00,2026-05-04 17:19:00,8.12,normal,2026-05-04 20:00:00
5229,9,2026-05-04,2026-05-04 09:19:00,2026-05-04 17:43:00,8.41,normal,2026-05-04 20:00:00
5230,10,2026-05-04,2026-05-04 09:12:00,2026-05-04 16:53:00,7.68,normal,2026-05-04 20:00:00
5231,11,2026-05-04,2026-05-04 09:13:00,2026-05-04 17:51:00,8.63,normal,2026-05-04 20:00:00
5232,12,2026-05-04,2026-05-04 09:36:00,2026-05-04 17:09:00,7.56,normal,2026-05-04 20:00:00
5233,13,2026-05-04,2026-05-04 09:43:00,2026-05-04 17:11:00,7.47,normal,2026-05-04 20:00:00
5234,14,2026-05-04,2026-05-04 09:19:00,2026-05-04 16:21:00,7.03,normal,2026-05-04 20:00:00
5235,15,2026-05-04,2026-05-04 09:07:00,2026-05-04 16:33:00,7.43,normal,2026-05-04 20:00:00
5236,16,2026-05-04,2026-05-04 09:32:00,2026-05-04 17:02:00,7.49,normal,2026-05-04 20:00:00
5237,17,2026-05-04,2026-05-04 09:09:00,2026-05-04 16:22:00,7.22,late,2026-05-04 20:00:00
5238,18,2026-05-04,2026-05-04 09:26:00,2026-05-04 15:07:00,5.68,late,2026-05-04 20:00:00
5239,19,2026-05-04,2026-05-04 09:06:00,2026-05-04 16:37:00,7.52,normal,2026-05-04 20:00:00
5240,20,2026-05-04,2026-05-04 09:18:00,2026-05-04 17:10:00,7.86,normal,2026-05-04 20:00:00
5241,21,2026-05-04,2026-05-04 09:09:00,2026-05-04 16:21:00,7.2,normal,2026-05-04 20:00:00
5242,22,2026-05-04,2026-05-04 09:06:00,2026-05-04 17:10:00,8.07,normal,2026-05-04 20:00:00
5243,23,2026-05-04,2026-05-04 09:12:00,2026-05-04 16:32:00,7.33,normal,2026-05-04 20:00:00
5244,24,2026-05-04,2026-05-04 09:07:00,2026-05-04 17:27:00,8.33,normal,2026-05-04 20:00:00
5245,25,2026-05-04,2026-05-04 09:44:00,2026-05-04 16:49:00,7.09,normal,2026-05-04 20:00:00
5246,26,2026-05-04,2026-05-04 09:41:00,2026-05-04 17:32:00,7.85,normal,2026-05-04 20:00:00
5247,27,2026-05-04,2026-05-04 09:29:00,2026-05-04 17:43:00,8.23,normal,2026-05-04 20:00:00
5248,28,2026-05-04,2026-05-04 09:41:00,2026-05-04 17:33:00,7.86,normal,2026-05-04 20:00:00
5249,29,2026-05-04,2026-05-04 09:33:00,2026-05-04 16:41:00,7.14,normal,2026-05-04 20:00:00
5250,30,2026-05-04,2026-05-04 09:16:00,2026-05-04 18:12:00,8.94,normal,2026-05-04 20:00:00
5251,31,2026-05-04,2026-05-04 09:03:00,2026-05-04 16:24:00,7.35,normal,2026-05-04 20:00:00
5252,32,2026-05-04,2026-05-04 09:09:00,2026-05-04 17:44:00,8.58,normal,2026-05-04 20:00:00
5253,33,2026-05-04,2026-05-04 09:21:00,2026-05-04 16:34:00,7.22,normal,2026-05-04 20:00:00
5254,34,2026-05-04,2026-05-04 09:34:00,2026-05-04 16:47:00,7.22,normal,2026-05-04 20:00:00
5255,35,2026-05-04,2026-05-04 09:43:00,2026-05-04 18:34:00,8.85,normal,2026-05-04 20:00:00
5256,36,2026-05-04,2026-05-04 09:26:00,2026-05-04 16:51:00,7.41,normal,2026-05-04 20:00:00
5257,37,2026-05-04,2026-05-04 09:27:00,2026-05-04 18:02:00,8.58,normal,2026-05-04 20:00:00
5258,38,2026-05-04,2026-05-04 09:04:00,2026-05-04 17:58:00,8.91,normal,2026-05-04 20:00:00
5259,39,2026-05-04,2026-05-04 09:38:00,2026-05-04 18:29:00,8.85,normal,2026-05-04 20:00:00
5260,40,2026-05-04,2026-05-04 09:44:00,2026-05-04 18:37:00,8.88,normal,2026-05-04 20:00:00
5261,41,2026-05-04,2026-05-04 09:33:00,2026-05-04 18:20:00,8.78,normal,2026-05-04 20:00:00
5262,42,2026-05-04,2026-05-04 09:28:00,2026-05-04 17:22:00,7.9,normal,2026-05-04 20:00:00
5263,43,2026-05-04,2026-05-04 09:31:00,2026-05-04 18:22:00,8.85,normal,2026-05-04 20:00:00
5264,44,2026-05-04,2026-05-04 09:03:00,2026-05-04 14:59:00,5.94,late,2026-05-04 20:00:00
5265,45,2026-05-04,2026-05-04 09:08:00,2026-05-04 17:28:00,8.33,normal,2026-05-04 20:00:00
5266,46,2026-05-04,2026-05-04 09:17:00,2026-05-04 18:03:00,8.76,normal,2026-05-04 20:00:00
5267,47,2026-05-04,2026-05-04 09:08:00,2026-05-04 16:52:00,7.73,normal,2026-05-04 20:00:00
5268,48,2026-05-04,2026-05-04 09:11:00,2026-05-04 17:28:00,8.29,normal,2026-05-04 20:00:00
5269,49,2026-05-04,2026-05-04 09:13:00,2026-05-04 16:34:00,7.34,normal,2026-05-04 20:00:00
5270,50,2026-05-04,2026-05-04 09:30:00,2026-05-04 16:42:00,7.2,normal,2026-05-04 20:00:00
5271,51,2026-05-04,2026-05-04 09:30:00,2026-05-04 16:34:00,7.06,normal,2026-05-04 20:00:00
5272,52,2026-05-04,2026-05-04 09:20:00,2026-05-04 17:54:00,8.57,normal,2026-05-04 20:00:00
5273,53,2026-05-04,2026-05-04 09:09:00,2026-05-04 16:09:00,7,late,2026-05-04 20:00:00
5274,54,2026-05-04,2026-05-04 09:12:00,2026-05-04 16:33:00,7.36,normal,2026-05-04 20:00:00
5275,55,2026-05-04,2026-05-04 09:25:00,2026-05-04 17:06:00,7.69,normal,2026-05-04 20:00:00
5276,56,2026-05-04,2026-05-04 09:39:00,2026-05-04 17:38:00,7.98,normal,2026-05-04 20:00:00
5277,57,2026-05-04,2026-05-04 09:23:00,2026-05-04 18:16:00,8.88,normal,2026-05-04 20:00:00
5278,58,2026-05-04,2026-05-04 09:16:00,2026-05-04 16:24:00,7.13,normal,2026-05-04 20:00:00
5279,59,2026-05-04,2026-05-04 09:26:00,2026-05-04 18:22:00,8.94,normal,2026-05-04 20:00:00
5280,60,2026-05-04,2026-05-04 09:32:00,2026-05-04 19:04:00,9.53,overtime,2026-05-04 20:00:00
5281,1,2026-05-05,2026-05-05 09:02:00,2026-05-05 17:08:00,8.1,normal,2026-05-05 20:00:00
5282,2,2026-05-05,2026-05-05 09:09:00,2026-05-05 17:08:00,7.99,normal,2026-05-05 20:00:00
5283,3,2026-05-05,2026-05-05 09:34:00,2026-05-05 17:16:00,7.7,normal,2026-05-05 20:00:00
5284,4,2026-05-05,,,0,absent,2026-05-05 20:00:00
5285,5,2026-05-05,2026-05-05 09:19:00,2026-05-05 17:00:00,7.68,normal,2026-05-05 20:00:00
5286,6,2026-05-05,2026-05-05 09:09:00,2026-05-05 16:45:00,7.61,normal,2026-05-05 20:00:00
5287,7,2026-05-05,2026-05-05 09:42:00,2026-05-05 17:40:00,7.96,normal,2026-05-05 20:00:00
5288,8,2026-05-05,2026-05-05 09:21:00,2026-05-05 16:32:00,7.18,normal,2026-05-05 20:00:00
5289,9,2026-05-05,2026-05-05 09:07:00,2026-05-05 16:08:00,7.02,normal,2026-05-05 20:00:00
5290,10,2026-05-05,2026-05-05 09:07:00,2026-05-05 18:06:00,8.98,normal,2026-05-05 20:00:00
5291,11,2026-05-05,2026-05-05 09:14:00,2026-05-05 16:33:00,7.32,normal,2026-05-05 20:00:00
5292,12,2026-05-05,2026-05-05 09:02:00,2026-05-05 17:50:00,8.8,normal,2026-05-05 20:00:00
5293,13,2026-05-05,2026-05-05 09:29:00,2026-05-05 18:21:00,8.87,normal,2026-05-05 20:00:00
5294,14,2026-05-05,2026-05-05 09:38:00,2026-05-05 16:40:00,7.04,normal,2026-05-05 20:00:00
5295,15,2026-05-05,2026-05-05 09:05:00,2026-05-05 20:02:00,10.96,overtime,2026-05-05 20:00:00
5296,16,2026-05-05,2026-05-05 09:16:00,2026-05-05 18:11:00,8.92,normal,2026-05-05 20:00:00
5297,17,2026-05-05,2026-05-05 09:03:00,2026-05-05 17:37:00,8.56,normal,2026-05-05 20:00:00
5298,18,2026-05-05,2026-05-05 09:36:00,2026-05-05 16:00:00,6.39,late,2026-05-05 20:00:00
5299,19,2026-05-05,2026-05-05 09:00:00,2026-05-05 16:58:00,7.97,normal,2026-05-05 20:00:00
5300,20,2026-05-05,2026-05-05 09:01:00,2026-05-05 17:31:00,8.5,normal,2026-05-05 20:00:00
5301,21,2026-05-05,2026-05-05 09:25:00,2026-05-05 16:58:00,7.55,normal,2026-05-05 20:00:00
5302,22,2026-05-05,2026-05-05 09:28:00,2026-05-05 19:26:00,9.97,overtime,2026-05-05 20:00:00
5303,23,2026-05-05,2026-05-05 09:20:00,2026-05-05 19:03:00,9.71,overtime,2026-05-05 20:00:00
5304,24,2026-05-05,2026-05-05 09:17:00,2026-05-05 18:21:00,9.07,overtime,2026-05-05 20:00:00
5305,25,2026-05-05,2026-05-05 09:14:00,2026-05-05 15:57:00,6.71,late,2026-05-05 20:00:00
5306,26,2026-05-05,2026-05-05 09:01:00,2026-05-05 16:19:00,7.3,normal,2026-05-05 20:00:00
5307,27,2026-05-05,2026-05-05 09:00:00,2026-05-05 16:13:00,7.21,normal,2026-05-05 20:00:00
5308,28,2026-05-05,2026-05-05 09:01:00,2026-05-05 17:32:00,8.51,normal,2026-05-05 20:00:00
5309,29,2026-05-05,2026-05-05 09:34:00,2026-05-05 17:36:00,8.04,normal,2026-05-05 20:00:00
5310,30,2026-05-05,2026-05-05 09:29:00,2026-05-05 17:03:00,7.56,normal,2026-05-05 20:00:00
5311,31,2026-05-05,2026-05-05 09:23:00,2026-05-05 17:20:00,7.95,normal,2026-05-05 20:00:00
5312,32,2026-05-05,2026-05-05 09:40:00,2026-05-05 16:59:00,7.32,normal,2026-05-05 20:00:00
5313,33,2026-05-05,2026-05-05 09:01:00,2026-05-05 17:44:00,8.71,normal,2026-05-05 20:00:00
5314,34,2026-05-05,2026-05-05 09:30:00,2026-05-05 17:42:00,8.2,normal,2026-05-05 20:00:00
5315,35,2026-05-05,2026-05-05 09:05:00,2026-05-05 16:20:00,7.25,normal,2026-05-05 20:00:00
5316,36,2026-05-05,2026-05-05 09:43:00,2026-05-05 18:30:00,8.79,normal,2026-05-05 20:00:00
5317,37,2026-05-05,2026-05-05 09:21:00,2026-05-05 17:22:00,8.01,normal,2026-05-05 20:00:00
5318,38,2026-05-05,2026-05-05 09:29:00,2026-05-05 19:32:00,10.05,overtime,2026-05-05 20:00:00
5319,39,2026-05-05,2026-05-05 09:41:00,2026-05-05 18:07:00,8.44,normal,2026-05-05 20:00:00
5320,40,2026-05-05,2026-05-05 09:29:00,2026-05-05 17:49:00,8.33,normal,2026-05-05 20:00:00
5321,41,2026-05-05,2026-05-05 09:19:00,2026-05-05 17:30:00,8.19,normal,2026-05-05 20:00:00
5322,42,2026-05-05,2026-05-05 09:13:00,2026-05-05 18:42:00,9.49,overtime,2026-05-05 20:00:00
5323,43,2026-05-05,,,0,absent,2026-05-05 20:00:00
5324,44,2026-05-05,2026-05-05 09:09:00,2026-05-05 17:44:00,8.59,normal,2026-05-05 20:00:00
5325,45,2026-05-05,2026-05-05 09:00:00,2026-05-05 17:23:00,8.38,normal,2026-05-05 20:00:00
5326,46,2026-05-05,2026-05-05 09:26:00,2026-05-05 16:59:00,7.55,normal,2026-05-05 20:00:00
5327,47,2026-05-05,2026-05-05 09:19:00,2026-05-05 16:34:00,7.25,normal,2026-05-05 20:00:00
5328,48,2026-05-05,2026-05-05 09:05:00,2026-05-05 17:17:00,8.2,normal,2026-05-05 20:00:00
5329,49,2026-05-05,2026-05-05 09:33:00,2026-05-05 17:53:00,8.34,normal,2026-05-05 20:00:00
5330,50,2026-05-05,,,0,absent,2026-05-05 20:00:00
5331,51,2026-05-05,2026-05-05 09:11:00,2026-05-05 17:59:00,8.79,normal,2026-05-05 20:00:00
5332,52,2026-05-05,2026-05-05 09:43:00,2026-05-05 17:14:00,7.51,normal,2026-05-05 20:00:00
5333,53,2026-05-05,2026-05-05 09:00:00,2026-05-05 18:00:00,9,normal,2026-05-05 20:00:00
5334,54,2026-05-05,2026-05-05 09:34:00,2026-05-05 16:53:00,7.31,late,2026-05-05 20:00:00
5335,55,2026-05-05,2026-05-05 09:42:00,2026-05-05 18:10:00,8.47,normal,2026-05-05 20:00:00
5336,56,2026-05-05,2026-05-05 09:04:00,2026-05-05 17:27:00,8.39,normal,2026-05-05 20:00:00
5337,57,2026-05-05,2026-05-05 09:40:00,2026-05-05 15:18:00,5.64,late,2026-05-05 20:00:00
5338,58,2026-05-05,2026-05-05 09:31:00,2026-05-05 16:41:00,7.17,normal,2026-05-05 20:00:00
5339,59,2026-05-05,2026-05-05 09:34:00,2026-05-05 18:24:00,8.83,normal,2026-05-05 20:00:00
5340,60,2026-05-05,2026-05-05 09:25:00,2026-05-05 17:33:00,8.14,normal,2026-05-05 20:00:00
5341,1,2026-05-06,2026-05-06 09:32:00,2026-05-06 19:27:00,9.91,overtime,2026-05-06 20:00:00
5342,2,2026-05-06,2026-05-06 09:31:00,2026-05-06 16:58:00,7.45,normal,2026-05-06 20:00:00
5343,3,2026-05-06,2026-05-06 09:44:00,2026-05-06 17:37:00,7.88,normal,2026-05-06 20:00:00
5344,4,2026-05-06,2026-05-06 09:24:00,2026-05-06 16:49:00,7.42,normal,2026-05-06 20:00:00
5345,5,2026-05-06,2026-05-06 09:29:00,2026-05-06 18:27:00,8.96,normal,2026-05-06 20:00:00
5346,6,2026-05-06,2026-05-06 09:20:00,2026-05-06 17:11:00,7.86,normal,2026-05-06 20:00:00
5347,7,2026-05-06,2026-05-06 09:41:00,2026-05-06 18:45:00,9.06,overtime,2026-05-06 20:00:00
5348,8,2026-05-06,2026-05-06 09:10:00,2026-05-06 17:36:00,8.44,normal,2026-05-06 20:00:00
5349,9,2026-05-06,2026-05-06 09:05:00,2026-05-06 17:08:00,8.06,normal,2026-05-06 20:00:00
5350,10,2026-05-06,2026-05-06 09:19:00,2026-05-06 18:06:00,8.78,normal,2026-05-06 20:00:00
5351,11,2026-05-06,2026-05-06 09:21:00,2026-05-06 18:02:00,8.68,normal,2026-05-06 20:00:00
5352,12,2026-05-06,2026-05-06 09:40:00,2026-05-06 16:54:00,7.23,normal,2026-05-06 20:00:00
5353,13,2026-05-06,2026-05-06 09:42:00,2026-05-06 16:58:00,7.27,normal,2026-05-06 20:00:00
5354,14,2026-05-06,2026-05-06 09:16:00,2026-05-06 17:31:00,8.26,normal,2026-05-06 20:00:00
5355,15,2026-05-06,2026-05-06 09:04:00,2026-05-06 17:43:00,8.65,normal,2026-05-06 20:00:00
5356,16,2026-05-06,2026-05-06 09:37:00,2026-05-06 17:54:00,8.28,normal,2026-05-06 20:00:00
5357,17,2026-05-06,2026-05-06 09:10:00,2026-05-06 17:56:00,8.76,normal,2026-05-06 20:00:00
5358,18,2026-05-06,2026-05-06 09:12:00,2026-05-06 16:51:00,7.65,normal,2026-05-06 20:00:00
5359,19,2026-05-06,2026-05-06 09:01:00,2026-05-06 17:23:00,8.37,normal,2026-05-06 20:00:00
5360,20,2026-05-06,2026-05-06 09:32:00,2026-05-06 16:49:00,7.29,normal,2026-05-06 20:00:00
5361,21,2026-05-06,2026-05-06 09:09:00,2026-05-06 16:10:00,7.01,normal,2026-05-06 20:00:00
5362,22,2026-05-06,2026-05-06 09:38:00,2026-05-06 17:50:00,8.2,normal,2026-05-06 20:00:00
5363,23,2026-05-06,2026-05-06 09:38:00,2026-05-06 21:07:00,11.49,overtime,2026-05-06 20:00:00
5364,24,2026-05-06,,,0,absent,2026-05-06 20:00:00
5365,25,2026-05-06,2026-05-06 09:29:00,2026-05-06 18:03:00,8.56,normal,2026-05-06 20:00:00
5366,26,2026-05-06,,,0,absent,2026-05-06 20:00:00
5367,27,2026-05-06,2026-05-06 09:07:00,2026-05-06 16:59:00,7.87,normal,2026-05-06 20:00:00
5368,28,2026-05-06,2026-05-06 09:27:00,2026-05-06 17:02:00,7.58,normal,2026-05-06 20:00:00
5369,29,2026-05-06,2026-05-06 09:31:00,2026-05-06 17:31:00,8.01,normal,2026-05-06 20:00:00
5370,30,2026-05-06,2026-05-06 09:12:00,2026-05-06 17:07:00,7.92,normal,2026-05-06 20:00:00
5371,31,2026-05-06,2026-05-06 09:18:00,2026-05-06 16:26:00,7.13,normal,2026-05-06 20:00:00
5372,32,2026-05-06,2026-05-06 09:10:00,2026-05-06 17:35:00,8.42,normal,2026-05-06 20:00:00
5373,33,2026-05-06,2026-05-06 09:39:00,2026-05-06 17:20:00,7.68,normal,2026-05-06 20:00:00
5374,34,2026-05-06,2026-05-06 09:40:00,2026-05-06 17:35:00,7.92,normal,2026-05-06 20:00:00
5375,35,2026-05-06,2026-05-06 09:26:00,2026-05-06 17:23:00,7.95,normal,2026-05-06 20:00:00
5376,36,2026-05-06,2026-05-06 09:35:00,2026-05-06 18:09:00,8.57,normal,2026-05-06 20:00:00
5377,37,2026-05-06,2026-05-06 09:21:00,2026-05-06 18:40:00,9.32,overtime,2026-05-06 20:00:00
5378,38,2026-05-06,2026-05-06 09:24:00,2026-05-06 16:58:00,7.56,normal,2026-05-06 20:00:00
5379,39,2026-05-06,,,0,absent,2026-05-06 20:00:00
5380,40,2026-05-06,2026-05-06 09:02:00,2026-05-06 16:46:00,7.73,normal,2026-05-06 20:00:00
5381,41,2026-05-06,,,0,absent,2026-05-06 20:00:00
5382,42,2026-05-06,2026-05-06 09:27:00,2026-05-06 16:53:00,7.43,normal,2026-05-06 20:00:00
5383,43,2026-05-06,2026-05-06 09:11:00,2026-05-06 16:22:00,7.18,normal,2026-05-06 20:00:00
5384,44,2026-05-06,2026-05-06 09:18:00,2026-05-06 16:32:00,7.23,normal,2026-05-06 20:00:00
5385,45,2026-05-06,2026-05-06 09:04:00,2026-05-06 17:15:00,8.18,normal,2026-05-06 20:00:00
5386,46,2026-05-06,2026-05-06 09:08:00,2026-05-06 16:13:00,7.09,normal,2026-05-06 20:00:00
5387,47,2026-05-06,2026-05-06 09:04:00,2026-05-06 16:24:00,7.33,normal,2026-05-06 20:00:00
5388,48,2026-05-06,2026-05-06 09:00:00,2026-05-06 17:57:00,8.95,normal,2026-05-06 20:00:00
5389,49,2026-05-06,2026-05-06 09:19:00,2026-05-06 17:45:00,8.43,normal,2026-05-06 20:00:00
5390,50,2026-05-06,2026-05-06 09:43:00,2026-05-06 17:23:00,7.66,normal,2026-05-06 20:00:00
5391,51,2026-05-06,2026-05-06 09:00:00,2026-05-06 17:09:00,8.14,normal,2026-05-06 20:00:00
5392,52,2026-05-06,2026-05-06 09:22:00,2026-05-06 18:13:00,8.85,normal,2026-05-06 20:00:00
5393,53,2026-05-06,2026-05-06 09:05:00,2026-05-06 18:02:00,8.96,normal,2026-05-06 20:00:00
5394,54,2026-05-06,2026-05-06 09:33:00,2026-05-06 17:22:00,7.82,normal,2026-05-06 20:00:00
5395,55,2026-05-06,2026-05-06 09:25:00,2026-05-06 17:10:00,7.75,normal,2026-05-06 20:00:00
5396,56,2026-05-06,2026-05-06 09:10:00,2026-05-06 17:25:00,8.24,normal,2026-05-06 20:00:00
5397,57,2026-05-06,2026-05-06 09:15:00,2026-05-06 17:48:00,8.55,normal,2026-05-06 20:00:00
5398,58,2026-05-06,2026-05-06 09:04:00,2026-05-06 17:25:00,8.34,normal,2026-05-06 20:00:00
5399,59,2026-05-06,2026-05-06 09:33:00,2026-05-06 18:11:00,8.64,normal,2026-05-06 20:00:00
5400,60,2026-05-06,2026-05-06 09:39:00,2026-05-06 15:24:00,5.75,late,2026-05-06 20:00:00
5401,1,2026-05-07,2026-05-07 09:27:00,2026-05-07 16:42:00,7.26,normal,2026-05-07 20:00:00
5402,2,2026-05-07,2026-05-07 09:16:00,2026-05-07 17:27:00,8.19,normal,2026-05-07 20:00:00
5403,3,2026-05-07,2026-05-07 09:36:00,2026-05-07 16:56:00,7.33,normal,2026-05-07 20:00:00
5404,4,2026-05-07,2026-05-07 09:03:00,2026-05-07 17:53:00,8.84,normal,2026-05-07 20:00:00
5405,5,2026-05-07,2026-05-07 09:03:00,2026-05-07 18:18:00,9.26,overtime,2026-05-07 20:00:00
5406,6,2026-05-07,2026-05-07 09:04:00,2026-05-07 16:21:00,7.29,late,2026-05-07 20:00:00
5407,7,2026-05-07,2026-05-07 09:03:00,2026-05-07 16:46:00,7.72,normal,2026-05-07 20:00:00
5408,8,2026-05-07,2026-05-07 09:05:00,2026-05-07 17:17:00,8.2,normal,2026-05-07 20:00:00
5409,9,2026-05-07,2026-05-07 09:16:00,2026-05-07 17:07:00,7.85,normal,2026-05-07 20:00:00
5410,10,2026-05-07,2026-05-07 09:37:00,2026-05-07 18:22:00,8.75,normal,2026-05-07 20:00:00
5411,11,2026-05-07,2026-05-07 09:09:00,2026-05-07 17:51:00,8.7,normal,2026-05-07 20:00:00
5412,12,2026-05-07,2026-05-07 09:23:00,2026-05-07 17:34:00,8.19,normal,2026-05-07 20:00:00
5413,13,2026-05-07,2026-05-07 09:16:00,2026-05-07 17:36:00,8.34,normal,2026-05-07 20:00:00
5414,14,2026-05-07,2026-05-07 09:28:00,2026-05-07 15:06:00,5.63,late,2026-05-07 20:00:00
5415,15,2026-05-07,2026-05-07 09:40:00,2026-05-07 17:43:00,8.04,normal,2026-05-07 20:00:00
5416,16,2026-05-07,2026-05-07 09:10:00,2026-05-07 16:50:00,7.67,normal,2026-05-07 20:00:00
5417,17,2026-05-07,2026-05-07 09:29:00,2026-05-07 17:21:00,7.86,normal,2026-05-07 20:00:00
